Date,AAPL,AMZN,GOOGL,MSFT,NFLX,NVDA
2000-09-07,1.1071430444717407,2.174999952316284,,35.03125,,3.2552080154418945
2000-09-08,1.051339030265808,2.1468749046325684,,34.65625,,3.0625
2000-09-11,1.0435270071029663,2.1187500953674316,,34.40625,,2.9375
2000-09-12,1.03125,2.1343750953674316,,34.0625,,2.9192709922790527
2000-09-13,1.035714030265808,2.121875047683716,,34.125,,2.917968988418579
2000-09-14,1.0153460502624512,2.2437500953674316,,32.90625,,2.890625
2000-09-15,0.9863280057907104,2.1812500953674316,,32.09375,,2.9537758827209473
2000-09-18,1.0831470489501953,2.140625,,31.5,,2.78125
2000-09-19,1.0703129768371582,2.0374999046325684,,32.5,,2.867187976837158
2000-09-20,1.0901230573654175,1.875,,32.125,,2.773437976837158
2000-09-21,1.0122770071029663,2.003124952316284,,32.09375,,2.892577886581421
2000-09-22,0.9319199919700623,2.0718750953674316,,31.625,,2.9427080154418945
2000-09-25,0.955357015132904,2.018749952316284,,30.625,,3.1536459922790527
2000-09-26,0.9185270071029663,1.9874999523162842,,31.34375,,3.2291669845581055
2000-09-27,0.8738840222358704,1.8937499523162842,,30.3125,,3.40625
2000-09-28,0.955357015132904,2.0,,30.65625,,3.5104169845581055
2000-09-29,0.4598209857940674,1.921875,,30.15625,,3.4114580154418945
2000-10-02,0.4330359995365143,1.7937500476837158,,29.5625,,3.3307290077209473
2000-10-03,0.3984380066394806,1.7531249523162842,,28.28125,,3.1510419845581055
2000-10-04,0.421875,1.7999999523162842,,27.71875,,3.1145830154418945
2000-10-05,0.3939729928970337,1.678125023841858,,27.6875,,3.0416669845581055
2000-10-06,0.39620500802993774,1.578125,,27.78125,,2.851562976837158
2000-10-09,0.38839301466941833,1.5031249523162842,,27.09375,,2.914062976837158
2000-10-10,0.37276801466941833,1.521875023841858,,27.28125,,2.6927080154418945
2000-10-11,0.3504459857940674,1.390625,,27.875,,2.7161459922790527
2000-10-12,0.35714301466941833,1.256250023841858,,27.1875,,2.609375
2000-10-13,0.3939729928970337,1.421875,,26.875,,2.7135419845581055
2000-10-16,0.3839290142059326,1.2156250476837158,,25.1875,,2.6510419845581055
2000-10-17,0.359375,1.0968749523162842,,25.21875,,2.4583330154418945
2000-10-18,0.359375,1.256250023841858,,25.875,,2.4192709922790527
2000-10-19,0.33816999197006226,1.3875000476837158,,30.9375,,2.6536459922790527
2000-10-20,0.3482140004634857,1.540624976158142,,32.59375,,2.9010419845581055
2000-10-23,0.3638390004634857,1.5,,31.0625,,2.835937976837158
2000-10-24,0.3370540142059326,1.478124976158142,,30.75,,2.7447919845581055
2000-10-25,0.33035698533058167,1.59375,,30.625,,2.5052080154418945
2000-10-26,0.33035698533058167,1.84375,,32.21875,,2.6119790077209473
2000-10-27,0.3314729928970337,1.78125,,33.84375,,2.5520830154418945
2000-10-30,0.344866007566452,1.6437499523162842,,34.53125,,2.3723959922790527
2000-10-31,0.34933000802993774,1.8312499523162842,,34.4375,,2.589193105697632
2000-11-01,0.3660709857940674,1.868749976158142,,34.8125,,2.5885419845581055
2000-11-02,0.3984380066394806,1.9874999523162842,,35.15625,,2.7864580154418945
2000-11-03,0.3973209857940674,1.8781249523162842,,34.125,,2.96875
2000-11-06,0.3828130066394806,1.828125,,34.75,,3.1979169845581055
2000-11-07,0.38058000802993774,1.8468749523162842,,35.25,,2.9817709922790527
2000-11-08,0.358258992433548,1.693750023841858,,34.71875,,2.8932290077209473
2000-11-09,0.360491007566452,1.5625,,35.4375,,2.5911459922790527
2000-11-10,0.3404020071029663,1.5031249523162842,,33.6875,,2.4505209922790527
2000-11-13,0.34598198533058167,1.390625,,33.21875,,2.460937976837158
2000-11-14,0.36160698533058167,1.446874976158142,,34.40625,,2.9114580154418945
2000-11-15,0.3549109995365143,1.475000023841858,,35.03125,,2.873047113418579
2000-11-16,0.3392859995365143,1.390625,,34.46875,,2.6927080154418945
2000-11-17,0.33035698533058167,1.3718750476837158,,34.53125,,2.640625
2000-11-20,0.33816999197006226,1.290624976158142,,33.59375,,2.4375
2000-11-21,0.3359380066394806,1.212499976158142,,33.875,,2.390625
2000-11-22,0.33035698533058167,1.259374976158142,,34.125,,2.265625
2000-11-24,0.344866007566452,1.446874976158142,,34.96875,,2.3958330154418945
2000-11-27,0.33370500802993774,1.399999976158142,,35.34375,,2.3151040077209473
2000-11-28,0.32198700308799744,1.2515629529953003,,33.5,,2.142577886581421
2000-11-29,0.313616007566452,1.3468749523162842,,32.53125,,2.0104169845581055
2000-11-30,0.29464301466941833,1.234375,,28.6875,,1.6875
2000-12-01,0.3046880066394806,1.2312500476837158,,28.3125,,1.8541669845581055
2000-12-04,0.297991007566452,1.328125,,28.21875,,1.8828129768371582
2000-12-05,0.3035709857940674,1.2687499523162842,,29.9375,,2.0052080154418945
2000-12-06,0.25558000802993774,1.181249976158142,,28.34375,,1.71875
2000-12-07,0.25558000802993774,1.068750023841858,,26.5625,,1.6875
2000-12-08,0.2689729928970337,1.171875,,27.21875,,2.0729169845581055
2000-12-11,0.27120500802993774,1.265625,,29.03125,,2.0729169845581055
2000-12-12,0.2745540142059326,1.2937500476837158,,29.1875,,2.015625
2000-12-13,0.26785698533058167,1.1875,,28.625,,1.859375
2000-12-14,0.2578130066394806,1.134374976158142,,27.75,,1.7317709922790527
2000-12-15,0.251116007566452,1.1437499523162842,,24.59375,,1.5598959922790527
2000-12-18,0.2544640004634857,0.9937499761581421,,23.90625,,1.6113280057907104
2000-12-19,0.25,0.9125000238418579,,22.40625,,1.4895830154418945
2000-12-20,0.2566959857940674,0.8343750238418579,,20.75,,1.328125
2000-12-21,0.251116007566452,0.7593749761581421,,21.71875,,1.1614580154418945
2000-12-22,0.26785698533058167,0.778124988079071,,23.21875,,1.4609379768371582
2000-12-26,0.2622770071029663,0.846875011920929,,23.4375,,1.4010419845581055
2000-12-27,0.264508992433548,0.84375,,23.21875,,1.4947919845581055
2000-12-28,0.264508992433548,0.8687499761581421,,22.28125,,1.5026040077209473
2000-12-29,0.265625,0.778124988079071,,21.6875,,1.3652340173721313
2001-01-02,0.265625,0.6937500238418579,,21.6875,,1.2473959922790527
2001-01-03,0.2924109995365143,0.878125011920929,,23.96875,,1.6302080154418945
2001-01-04,0.3046880066394806,0.7749999761581421,,24.21875,,1.8177080154418945
2001-01-05,0.2924109995365143,0.7281249761581421,,24.5625,,1.5455729961395264
2001-01-08,0.295758992433548,0.746874988079071,,24.46875,,1.6927080154418945
2001-01-09,0.30691999197006226,0.8187500238418579,,25.90625,,1.7265629768371582
2001-01-10,0.295758992433548,0.824999988079071,,26.4375,,1.8463540077209473
2001-01-11,0.3214290142059326,0.8500000238418579,,27.5,,2.0
2001-01-12,0.30691999197006226,0.8843749761581421,,26.75,,1.9583330154418945
2001-01-16,0.3058040142059326,0.903124988079071,,26.28125,,1.8046879768371582
2001-01-17,0.3002229928970337,0.918749988079071,,26.46875,,1.8697919845581055
2001-01-18,0.33370500802993774,0.9750000238418579,,27.75,,2.228516101837158
2001-01-19,0.3482140004634857,0.996874988079071,,30.5,,2.1692709922790527
2001-01-22,0.34375,0.925000011920929,,30.0625,,2.0833330154418945
2001-01-23,0.3660709857940674,0.947655975818634,,30.28125,,2.291016101837158
2001-01-24,0.3660709857940674,1.09375,,31.46875,,2.28125
2001-01-25,0.3560270071029663,0.949999988079071,,30.90625,,2.0520830154418945
2001-01-26,0.34933000802993774,0.9750000238418579,,32.0,,2.117187976837158
2001-01-29,0.3872770071029663,1.006250023841858,,32.25,,2.1276040077209473
2001-01-30,0.38839301466941833,0.9468749761581421,,31.6875,,2.1744790077209473
2001-01-31,0.3861609995365143,0.8656250238418579,,30.53125,,2.1510419845581055
2001-02-01,0.37723198533058167,0.8125,,31.1875,,2.162108898162842
2001-02-02,0.3683040142059326,0.71875,,30.40625,,1.953125
2001-02-05,0.360491007566452,0.721875011920929,,30.96875,,1.9505209922790527
2001-02-06,0.37723198533058167,0.7906249761581421,,31.28125,,1.9609379768371582
2001-02-07,0.3705359995365143,0.75,,32.34375,,1.8697919845581055
2001-02-08,0.3705359995365143,0.71875,,31.125,,1.859375
2001-02-09,0.34151801466941833,0.668749988079071,,29.5625,,1.8463540077209473
2001-02-12,0.3515630066394806,0.7250000238418579,,29.375,,1.796875
2001-02-13,0.34151801466941833,0.6875,,29.09375,,1.8515629768371582
2001-02-14,0.3482140004634857,0.721875011920929,,29.1875,,1.9869790077209473
2001-02-15,0.358258992433548,0.7250000238418579,,29.40625,,2.351562976837158
2001-02-16,0.3392859995365143,0.684374988079071,,28.65625,,2.4791669845581055
2001-02-20,0.327008992433548,0.625,,27.9375,,2.2317709922790527
2001-02-21,0.3370540142059326,0.596875011920929,,28.125,,2.3333330154418945
2001-02-22,0.3359380066394806,0.596875011920929,,27.59375,,2.4322919845581055
2001-02-23,0.3359380066394806,0.590624988079071,,28.375,,2.2643229961395264
2001-02-26,0.3482140004634857,0.596875011920929,,29.78125,,2.2135419845581055
2001-02-27,0.34598198533058167,0.5874999761581421,,29.6875,,2.0807290077209473
2001-02-28,0.32589301466941833,0.5093749761581421,,29.5,,1.8619790077209473
2001-03-01,0.3348209857940674,0.5218750238418579,,29.6796875,,2.009114980697632
2001-03-02,0.34375,0.5,,28.34375,,1.815755009651184
2001-03-05,0.3638390004634857,0.6312500238418579,,28.71875,,1.8333330154418945
2001-03-06,0.3839290142059326,0.59375,,29.71875,,2.0104169845581055
2001-03-07,0.3794640004634857,0.612500011920929,,30.34375,,2.171875
2001-03-08,0.3716520071029663,0.5843750238418579,,29.625,,2.2447919845581055
2001-03-09,0.36160698533058167,0.612500011920929,,28.34375,,2.085937976837158
2001-03-12,0.3325890004634857,0.53125,,25.96875,,2.0104169845581055
2001-03-13,0.34933000802993774,0.550000011920929,,27.09375,,2.25
2001-03-14,0.36495500802993774,0.53125,,27.0,,2.3776040077209473
2001-03-15,0.3515630066394806,0.543749988079071,,26.84375,,2.4947919845581055
2001-03-16,0.3504459857940674,0.550000011920929,,27.28125,,2.484375
2001-03-19,0.3671880066394806,0.5249999761581421,,27.15625,,2.6276040077209473
2001-03-20,0.3515630066394806,0.512499988079071,,26.34375,,2.382812976837158
2001-03-21,0.359375,0.5,,25.03125,,2.5598959922790527
2001-03-22,0.3861609995365143,0.5093749761581421,,27.0,,2.8177080154418945
2001-03-23,0.4107140004634857,0.5093749761581421,,28.28125,,2.7916669845581055
2001-03-26,0.38892900943756104,0.546999990940094,,28.03125,,2.9427080154418945
2001-03-27,0.408392995595932,0.5820000171661377,,29.125,,2.835937976837158
2001-03-28,0.39589300751686096,0.5400000214576721,,27.78125,,2.837891101837158
2001-03-29,0.4023210108280182,0.5,,27.6875,,2.8802080154418945
2001-03-30,0.39410701394081116,0.5115000009536743,,27.34375,,2.705077886581421
2001-04-02,0.38553598523139954,0.45500001311302185,,27.90625,,2.5911459922790527
2001-04-03,0.36142900586128235,0.43149998784065247,,26.6875,,2.6770830154418945
2001-04-04,0.3482140004634857,0.41999998688697815,,25.96875,,2.4010419845581055
2001-04-05,0.3726789951324463,0.4560000002384186,,28.375,,2.6223959922790527
2001-04-06,0.36767899990081787,0.41850000619888306,,28.09375,,2.6119790077209473
2001-04-09,0.36678600311279297,0.5590000152587891,,28.575000762939453,,2.484999895095825
2001-04-10,0.39357098937034607,0.6004999876022339,,29.84000015258789,,2.719583034515381
2001-04-11,0.38928601145744324,0.6660000085830688,,30.020000457763672,,2.8837499618530273
2001-04-12,0.4003570079803467,0.7335000038146973,,31.09000015258789,,2.9270830154418945
2001-04-16,0.38285699486732483,0.7014999985694885,,30.395000457763672,,2.855833053588867
2001-04-17,0.36428600549697876,0.7369999885559082,,30.739999771118164,,2.995832920074463
2001-04-18,0.4069640040397644,0.8270000219345093,,32.71500015258789,,3.2191669940948486
2001-04-19,0.45928600430488586,0.7994999885559082,,34.02000045776367,,3.495832920074463
2001-04-20,0.44714298844337463,0.7889999747276306,,34.5,,3.623332977294922
2001-04-23,0.4330359995365143,0.8100000023841858,,34.125,,3.4320828914642334
2001-04-24,0.42910701036453247,0.7839999794960022,,33.775001525878906,,3.189167022705078
2001-04-25,0.4414289891719818,0.8044999837875366,,34.845001220703125,,3.3358330726623535
2001-04-26,0.4408929944038391,0.7714999914169312,,34.564998626708984,,3.0729169845581055
2001-04-27,0.4678570032119751,0.7634999752044678,,33.560001373291016,,3.2916669845581055
2001-04-30,0.45517900586128235,0.7889999747276306,,33.875,,3.4708330631256104
2001-05-01,0.4630360007286072,0.8445000052452087,,35.084999084472656,,3.7950000762939453
2001-05-02,0.474821001291275,0.8554999828338623,,34.880001068115234,,3.7079169750213623
2001-05-03,0.44571399688720703,0.8374999761581421,,34.26499938964844,,3.691667079925537
2001-05-04,0.4598209857940674,0.878000020980835,,35.375,,3.742500066757202
2001-05-07,0.44571399688720703,0.8460000157356262,,35.689998626708984,,3.910417079925537
2001-05-08,0.4387499988079071,0.8090000152587891,,36.029998779296875,,3.627500057220459
2001-05-09,0.42821401357650757,0.7505000233650208,,35.20000076293945,,3.4574999809265137
2001-05-10,0.4107140004634857,0.7310000061988831,,35.0,,3.341249942779541
2001-05-11,0.4080359935760498,0.734000027179718,,34.70000076293945,,3.2558329105377197
2001-05-14,0.41589298844337463,0.6664999723434448,,34.36000061035156,,3.283750057220459
2001-05-15,0.4139289855957031,0.6769999861717224,,34.1349983215332,,3.4016671180725098
2001-05-16,0.4303570091724396,0.7064999938011169,,34.58000183105469,,3.5620830059051514
2001-05-17,0.42053601145744324,0.7390000224113464,,34.084999084472656,,3.625
2001-05-18,0.42017900943756104,0.7360000014305115,,34.04499816894531,,3.5958330631256104
2001-05-21,0.42071399092674255,0.8190000057220459,,34.39500045776367,,3.7583329677581787
2001-05-22,0.41964301466941833,0.8125,,35.154998779296875,,3.870832920074463
2001-05-23,0.41482099890708923,0.7799999713897705,,34.849998474121094,,3.8379170894622803
2001-05-24,0.4142859876155853,0.8374999761581421,,35.86000061035156,,3.894582986831665
2001-05-25,0.4064289927482605,0.8544999957084656,,35.45500183105469,,3.8208329677581787
2001-05-29,0.38339298963546753,0.8610000014305115,,35.16999816894531,,3.6641669273376465
2001-05-30,0.35321399569511414,0.7829999923706055,,34.595001220703125,,3.5958330631256104
2001-05-31,0.35624998807907104,0.8345000147819519,,34.59000015258789,,3.5670828819274902
2001-06-01,0.3730359971523285,0.8475000262260437,,35.16999816894531,,3.764583110809326
2001-06-04,0.368928998708725,0.8454999923706055,,35.38999938964844,,3.706249952316284
2001-06-05,0.3739289939403534,0.8220000267028809,,36.29999923706055,,3.9008328914642334
