Date,ABBV,JNJ,LLY,MRK,NVO,UHN
2001-01-30,,45.79999923706055,79.80999755859375,77.29007720947266,3.828000068664551,
2001-01-31,,46.564998626708984,78.80000305175781,78.41603088378906,3.99399995803833,
2001-02-01,,46.935001373291016,80.1500015258789,80.61068725585938,4.0,
2001-02-02,,47.54999923706055,81.9000015258789,80.1240463256836,3.8815999031066895,
2001-02-05,,46.96500015258789,79.9000015258789,80.61068725585938,3.799999952316284,
2001-02-06,,46.709999084472656,77.5,80.49618530273438,3.9100000858306885,
2001-02-07,,47.45000076293945,78.94999694824219,78.10114288330078,4.0,
2001-02-08,,47.314998626708984,80.98999786376953,79.16984558105469,3.8299999237060547,
2001-02-09,,47.4900016784668,80.75,78.9312973022461,3.947999954223633,
2001-02-12,,49.04999923706055,80.4000015258789,79.17938995361328,3.9800000190734863,
2001-02-13,,48.45000076293945,79.98999786376953,77.05152893066406,3.8519999980926514,
2001-02-14,,47.82500076293945,77.08000183105469,75.98282623291016,3.912400007247925,
2001-02-15,,47.099998474121094,75.25,74.52290344238281,3.9119999408721924,
2001-02-16,,47.26499938964844,73.0,73.75,3.990000009536743,
2001-02-20,,48.01499938964844,73.68000030517578,74.33206176757812,4.008800029754639,
2001-02-21,,48.45500183105469,73.76000213623047,75.10496520996094,4.24399995803833,
2001-02-22,,48.2599983215332,74.23999786376953,74.14122009277344,4.1255998611450195,
2001-02-23,,47.744998931884766,75.94999694824219,73.54962158203125,4.107999801635742,
2001-02-26,,47.875,77.38999938964844,75.69656372070312,4.099999904632568,
2001-02-27,,47.974998474121094,78.0,76.25,4.050000190734863,
2001-02-28,,48.665000915527344,79.45999908447266,76.52671813964844,3.9800000190734863,
2001-03-01,,49.540000915527344,78.9800033569336,76.09732818603516,4.079999923706055,
2001-03-02,,49.57500076293945,79.33000183105469,76.47901153564453,4.070400238037109,
2001-03-05,,49.2400016784668,79.45999908447266,75.88740539550781,4.150000095367432,
2001-03-06,,48.400001525878906,77.95999908447266,73.90267181396484,4.159999847412109,
2001-03-07,,47.400001525878906,76.7699966430664,70.99236297607422,4.107999801635742,
2001-03-08,,48.935001373291016,77.4000015258789,71.364501953125,4.199999809265137,
2001-03-09,,48.349998474121094,79.0,72.22328186035156,4.21999979019165,
2001-03-12,,47.474998474121094,78.5,70.75381469726562,4.100399971008301,
2001-03-13,,47.07500076293945,78.30000305175781,69.5896987915039,4.019999980926514,
2001-03-14,,46.625,76.94000244140625,68.635498046875,3.9100000858306885,
2001-03-15,,46.67499923706055,75.73999786376953,70.65839385986328,3.9019999504089355,
2001-03-16,,45.994998931884766,74.44000244140625,68.17748260498047,3.9600000381469727,
2001-03-19,,45.974998474121094,76.0,68.76908111572266,3.945199966430664,
2001-03-20,,45.400001525878906,76.5,67.03244018554688,3.934000015258789,
2001-03-21,,43.6150016784668,74.22000122070312,64.84732818603516,3.9800000190734863,
2001-03-22,,43.900001525878906,73.3499984741211,66.51717376708984,3.927999973297119,
2001-03-23,,44.10499954223633,72.58999633789062,65.82061004638672,4.032800197601318,
2001-03-26,,42.689998626708984,74.38999938964844,68.20610809326172,4.0879998207092285,
2001-03-27,,41.625,76.22000122070312,70.2385482788086,4.127200126647949,
2001-03-28,,43.13999938964844,77.36000061035156,71.70801544189453,3.9100000858306885,
2001-03-29,,44.189998626708984,75.69999694824219,70.80152893066406,3.9179999828338623,
2001-03-30,,43.73500061035156,76.66000366210938,72.42366027832031,3.9739999771118164,
2001-04-02,,43.65999984741211,75.45999908447266,70.84923553466797,4.004799842834473,
2001-04-03,,43.05500030517578,75.01000213623047,69.47518920898438,3.819999933242798,
2001-04-04,,43.45500183105469,76.20999908447266,71.0687026977539,3.9000000953674316,
2001-04-05,,44.439998626708984,77.12000274658203,72.30915832519531,3.900399923324585,
2001-04-06,,45.19499969482422,77.5,72.91984558105469,3.880000114440918,
2001-04-09,,45.619998931884766,77.91999816894531,74.42748260498047,3.874000072479248,
2001-04-10,,46.01499938964844,78.36000061035156,74.79962158203125,3.700000047683716,
2001-04-11,,45.41999816894531,76.91999816894531,73.61640930175781,3.6549999713897705,
2001-04-12,,45.474998474121094,77.44000244140625,75.85877990722656,3.6610000133514404,
2001-04-16,,46.29999923706055,79.0,75.47709655761719,3.680000066757202,
2001-04-17,,47.224998474121094,80.88999938964844,77.1469497680664,3.7209999561309814,
2001-04-18,,46.974998474121094,79.87999725341797,75.66793823242188,3.7200000286102295,
2001-04-19,,46.42499923706055,79.79000091552734,74.68511199951172,3.700000047683716,
2001-04-20,,46.05500030517578,80.0999984741211,70.2385482788086,3.575000047683716,
2001-04-23,,45.95000076293945,80.38999938964844,70.84923553466797,3.809999942779541,
2001-04-24,,46.255001068115234,79.05999755859375,70.09542083740234,3.7869999408721924,
2001-04-25,,47.0,81.33999633789062,71.4312973022461,3.869999885559082,
2001-04-26,,47.775001525878906,81.38999938964844,71.4217529296875,3.872999906539917,
2001-04-27,,47.689998626708984,82.80000305175781,72.18511199951172,3.872999906539917,
2001-04-30,,48.2400016784668,85.0,72.4904556274414,3.9700000286102295,
2001-05-01,,48.400001525878906,85.62999725341797,72.13740539550781,3.822000026702881,
2001-05-02,,48.75,86.4000015258789,71.47901153564453,3.75,
2001-05-03,,48.380001068115234,85.31999969482422,71.82251739501953,3.7209999561309814,
2001-05-04,,48.880001068115234,86.04000091552734,72.87213897705078,3.619999885559082,
2001-05-07,,49.04999923706055,86.77999877929688,73.37786102294922,3.7090001106262207,
2001-05-08,,48.974998474121094,86.04000091552734,72.93893432617188,4.0,
2001-05-09,,49.125,85.51000213623047,73.77862548828125,3.8510000705718994,
2001-05-10,,48.619998931884766,85.01000213623047,73.01526641845703,3.809999942779541,
2001-05-11,,48.630001068115234,83.9000015258789,72.46183013916016,3.8610000610351562,
2001-05-14,,48.89500045776367,84.44000244140625,73.17748260498047,3.8350000381469727,
2001-05-15,,48.540000915527344,84.80000305175781,72.42366027832031,3.9000000953674316,
2001-05-16,,49.8849983215332,86.26000213623047,74.52290344238281,3.9549999237060547,
2001-05-17,,50.34000015258789,87.7300033569336,75.0,3.950000047683716,
2001-05-18,,50.5,85.48999786376953,73.85496520996094,3.992000102996826,
2001-05-21,,50.314998626708984,85.8499984741211,73.85496520996094,4.099999904632568,
2001-05-22,,49.5,85.55999755859375,71.6603012084961,4.050000190734863,
2001-05-23,,48.8650016784668,84.5,70.61068725585938,4.0,
2001-05-24,,48.724998474121094,84.9000015258789,69.17938995361328,4.0,
2001-05-25,,48.625,84.0199966430664,69.27481079101562,4.070000171661377,
2001-05-29,,48.720001220703125,85.9000015258789,70.98282623291016,4.03000020980835,
2001-05-30,,48.54999923706055,84.69999694824219,69.92366027832031,3.994999885559082,
2001-05-31,,48.474998474121094,84.69999694824219,69.6469497680664,4.093999862670898,
2001-06-01,,49.0,86.43000030517578,70.80152893066406,4.150000095367432,
2001-06-04,,50.06999969482422,87.0,70.91603088378906,4.265999794006348,
2001-06-05,,51.095001220703125,88.0999984741211,71.87976837158203,4.339000225067139,
2001-06-06,,51.54999923706055,86.98999786376953,70.56298065185547,4.158999919891357,
2001-06-07,,51.529998779296875,87.04000091552734,71.38359069824219,4.316999912261963,
2001-06-08,,51.005001068115234,87.04000091552734,70.82061004638672,4.119999885559082,
2001-06-11,,50.685001373291016,87.0,68.94084167480469,4.11899995803833,
2001-06-12,,50.900001525878906,86.5,69.28434753417969,4.150000095367432,
2001-06-13,,50.709999084472656,83.69999694824219,69.78053283691406,4.131999969482422,
2001-06-14,,50.90999984741211,83.5,70.51526641845703,4.203999996185303,
2001-06-15,,52.040000915527344,81.4000015258789,70.37213897705078,4.177000045776367,
2001-06-18,,52.029998779296875,80.87999725341797,70.84923553466797,4.199999809265137,
2001-06-19,,53.279998779296875,78.70999908447266,71.1832046508789,4.369999885559082,
2001-06-20,,53.61000061035156,79.5199966430664,71.2404556274414,4.519000053405762,
2001-06-21,,53.02000045776367,78.5,71.05915832519531,4.539999961853027,
2001-06-22,,52.38999938964844,76.4000015258789,64.69465637207031,4.442999839782715,
2001-06-25,,51.599998474121094,75.5199966430664,64.40839385986328,4.385000228881836,
2001-06-26,,51.11000061035156,75.7300033569336,63.1870231628418,4.369999885559082,
2001-06-27,,50.70000076293945,74.0199966430664,62.63358688354492,4.443999767303467,
2001-06-28,,52.20000076293945,73.68000030517578,62.02289962768555,4.355000019073486,
2001-06-29,,49.959999084472656,74.0,60.98282241821289,4.5,
2001-07-02,,51.189998626708984,75.75,61.402671813964844,4.4039998054504395,
2001-07-03,,51.040000915527344,76.3499984741211,61.73664093017578,4.380000114440918,
2001-07-05,,50.90999984741211,75.5999984741211,61.20228958129883,4.275000095367432,
2001-07-06,,50.40999984741211,75.11000061035156,60.53435134887695,4.349999904632568,
2001-07-09,,52.119998931884766,76.4000015258789,61.64122009277344,4.510000228881836,
2001-07-10,,52.5,74.69999694824219,60.8015251159668,4.349999904632568,
2001-07-11,,53.349998474121094,75.80000305175781,59.50381851196289,4.420000076293945,
2001-07-12,,52.84000015258789,74.55000305175781,58.20610809326172,4.360000133514404,
2001-07-13,,53.04999923706055,75.77999877929688,58.683204650878906,4.375,
2001-07-16,,53.72999954223633,75.0999984741211,60.095420837402344,4.243000030517578,
2001-07-17,,54.90999984741211,75.05000305175781,61.52671813964844,4.375,
